long,lat,calle_nombre,calle_altura,modelo,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.4451630877342,-34.5880323129999,AGUIRRE,1609,MECÁNICA,Chacarita,Comuna 15,1414,C1414ATG
-58.42121618924129,-34.6434859323927,ALAGON,300,MECÁNICA,Nueva Pompeya,Comuna 4,1437,C1437DIF
-58.5054782091249,-34.5749097735051,ALBARELLOS AV.,2455,MECÁNICA,Villa Pueyrredon,Comuna 12,1419,C1419FSB
-58.5084347639246,-34.576656907505196,ALBARELLOS AV.,2769,MECÁNICA,Villa Pueyrredon,Comuna 12,1419,C1419FSE
-58.5095734815244,-34.5773315966051,ALBARELLOS AV.,2853,MECÁNICA,Villa Pueyrredon,Comuna 12,1419,C1419FSF
-58.5125322003242,-34.5790839699052,ALBARELLOS AV.,3155,MECÁNICA,Villa Pueyrredon,Comuna 12,1419,C1419FSI
-58.50906589202889,-34.640625630198606,ALBARIÑO,213,MECÁNICA,Villa Luro,Comuna 10,1408,C1408HOE
-58.5050962070296,-34.643688841498104,ALBARIÑO,559,MECÁNICA,Liniers,Comuna 9,1408,C1408HOK
-58.50323691423,-34.6451011282978,ALBARIÑO,709,MECÁNICA,Liniers,Comuna 9,1440,C1440DEC
-58.5005313483305,-34.6473120528974,ALBARIÑO,983,MECÁNICA,Mataderos,Comuna 9,1440,C1440DEG
-58.492150691232204,-34.6538116852962,ALBARIÑO,1713,MECÁNICA,Mataderos,Comuna 9,1440,C1440DEW
-58.4898373555326,-34.6555695142959,ALBARIÑO,1931,MECÁNICA,Mataderos,Comuna 9,1440,C1440DFA
-58.48846040723289,-34.6566937344957,ALBARIÑO,2051,MECÁNICA,Mataderos,Comuna 9,1440,C1440DFC
-58.4852455947335,-34.6591986346952,ALBARIÑO,2305,MECÁNICA,Mataderos,Comuna 9,1440,C1440DFI
-58.4829713614339,-34.660970541394896,ALBARIÑO,2525,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439ETA
-58.4816537146342,-34.661996212294696,ALBARIÑO,2655,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439ETC
-58.47833321473479,-34.6645854871943,ALBARIÑO,2895,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439ETG
-58.4734560144358,-34.6683144774936,ALBARIÑO,3344,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439ETR
-58.4717553346361,-34.6696844992933,ALBARIÑO,3486,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439ETT
-58.469795578336495,-34.671149221593,ALBARIÑO,3660,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439ETX
-58.435181702538,-34.623019043895695,"ALBERDI, JUAN BAUTISTA AV.",529,MECÁNICA,Caballito,Comuna 6,1424,C1424BYF
-58.4416664681371,-34.6227680391961,"ALBERDI, JUAN BAUTISTA AV.",961,MECÁNICA,Caballito,Comuna 6,1424,C1424BYJ
-58.4459413259366,-34.6242772647963,"ALBERDI, JUAN BAUTISTA AV.",1275,MECÁNICA,Caballito,Comuna 6,1406,C1406GRB
-58.4483530899363,-34.6255348661963,"ALBERDI, JUAN BAUTISTA AV.",1449,MECÁNICA,Caballito,Comuna 6,1406,C1406GRD
-58.45177478063599,-34.6272551719963,"ALBERDI, JUAN BAUTISTA AV.",1643,MECÁNICA,Caballito,Comuna 6,1406,C1406GRF
-58.455834178835495,-34.6293684348964,"ALBERDI, JUAN BAUTISTA AV.",1925,MECÁNICA,Flores,Comuna 7,1406,C1406GRI
-58.45815383743529,-34.6301034279965,"ALBERDI, JUAN BAUTISTA AV.",2145,MECÁNICA,Flores,Comuna 7,1406,C1406GRK
-58.460835182935,-34.6309379714965,"ALBERDI, JUAN BAUTISTA AV.",2345,MECÁNICA,Flores,Comuna 7,1406,C1406GRM
-58.4634948566346,-34.6317405195966,"ALBERDI, JUAN BAUTISTA AV.",2525,MECÁNICA,Flores,Comuna 7,1406,C1406GSB
-58.4670075072342,-34.632818922996805,"ALBERDI, JUAN BAUTISTA AV.",2787,MECÁNICA,Flores,Comuna 7,1406,C1406GSD
-58.4694915820339,-34.6335013928968,"ALBERDI, JUAN BAUTISTA AV.",2959,MECÁNICA,Flores,Comuna 7,1406,C1406GSF
-58.4718158696337,-34.6342263465969,"ALBERDI, JUAN BAUTISTA AV.",3141,MECÁNICA,Flores,Comuna 7,1406,C1406GSH
-58.4739036101334,-34.6351574453969,"ALBERDI, JUAN BAUTISTA AV.",3354,MECÁNICA,Floresta,Comuna 10,1407,C1407GZN
-58.4760355851332,-34.635831568797,"ALBERDI, JUAN BAUTISTA AV.",3559,MECÁNICA,Floresta,Comuna 10,1407,C1407GZC
-58.477850138233,-34.636602715897105,"ALBERDI, JUAN BAUTISTA AV.",3743,MECÁNICA,Floresta,Comuna 10,1407,C1407GZE
-58.4812718788326,-34.6381422756971,"ALBERDI, JUAN BAUTISTA AV.",3971,MECÁNICA,Velez Sarsfield,Comuna 10,1407,C1407GZG
-58.4833879567324,-34.6391168904972,"ALBERDI, JUAN BAUTISTA AV.",4117,MECÁNICA,Velez Sarsfield,Comuna 10,1407,C1407GZI
-58.487287091732,-34.640953198997195,"ALBERDI, JUAN BAUTISTA AV.",4367,MECÁNICA,Velez Sarsfield,Comuna 10,1407,C1407GZK
-58.491964790531505,-34.6431892248973,"ALBERDI, JUAN BAUTISTA AV.",4679,MECÁNICA,Villa Luro,Comuna 10,1407,C1407HAA
-58.4940881878312,-34.6442040293973,"ALBERDI, JUAN BAUTISTA AV.",4831,MECÁNICA,Villa Luro,Comuna 10,1407,C1407HAC
-58.4988964752308,-34.6481597173973,"ALBERDI, JUAN BAUTISTA AV.",5391,MECÁNICA,Mataderos,Comuna 9,1440,C1440AAE
-58.500770218530704,-34.6498881030972,"ALBERDI, JUAN BAUTISTA AV.",5629,MECÁNICA,Mataderos,Comuna 9,1440,C1440AAH
-58.5052230187303,-34.6539906771971,"ALBERDI, JUAN BAUTISTA AV.",6143,MECÁNICA,Mataderos,Comuna 9,1440,C1440AAM
-58.5070250591302,-34.655316907997,"ALBERDI, JUAN BAUTISTA AV.",6375,MECÁNICA,Mataderos,Comuna 9,1440,C1440ABB
-58.50849123783001,-34.656385586097,"ALBERDI, JUAN BAUTISTA AV.",6539,MECÁNICA,Mataderos,Comuna 9,1440,C1440ABD
-58.5107488203298,-34.657945604697,"ALBERDI, JUAN BAUTISTA AV.",6805,MECÁNICA,Mataderos,Comuna 9,1440,C1440ABG
-58.5117779238297,-34.658807831597,"ALBERDI, JUAN BAUTISTA AV.",6952,MECÁNICA,Mataderos,Comuna 9,1440,C1440ABU
-58.5148349183294,-34.660387012197,"ALBERDI, JUAN BAUTISTA AV.",7247,MECÁNICA,Mataderos,Comuna 9,1440,C1440ABK
-58.5164585483293,-34.661409810797,"ALBERDI, JUAN BAUTISTA AV.",7388,MECÁNICA,Mataderos,Comuna 9,1440,C1440ABY
-58.3989548170436,-34.6315099133925,ALBERTI,1836,MECÁNICA,Parque Patricios,Comuna 4,1247,C1247AAN
-58.3981284674439,-34.6336751567923,ALBERTI,2030,MECÁNICA,Parque Patricios,Comuna 4,1247,C1247AAR
-58.5040243817282,-34.6200891900004,ALCARAZ,4787,MECÁNICA,Monte Castro,Comuna 10,1407,C1407GIM
-58.505748221328,-34.620900704700496,ALCARAZ,4911,MECÁNICA,Monte Castro,Comuna 10,1407,C1407GIQ
-58.5096616174277,-34.6241965189004,ALCARAZ,5231,MECÁNICA,Monte Castro,Comuna 10,1407,C1407GIW
-58.512154089727495,-34.6262533386003,ALCARAZ,5457,MECÁNICA,Villa Luro,Comuna 10,1407,C1407GJA
-58.5159124035272,-34.6304670545002,ALCARAZ,5950,MECÁNICA,Versalles,Comuna 10,1408,C1408CFD
-58.4140421373431,-34.655336154791,"ALCORTA, AMANCIO AV.",3889,MECÁNICA,Nueva Pompeya,Comuna 4,1437,C1437HUI
-58.517988637225294,-34.6077003575026,ALLENDE,3676,MECÁNICA,Villa Devoto,Comuna 11,1419,C1419BVD
-58.4114605000424,-34.6386732012926,ALMAFUERTE AV.,32,MECÁNICA,Parque Patricios,Comuna 4,1437,C1437JLN
-58.4146449582424,-34.646085438992,ALMAFUERTE AV.,724,MECÁNICA,Nueva Pompeya,Comuna 4,1437,C1437JLU
-58.394136011342894,-34.6116906474942,"ALSINA, ADOLFO",1960,MECÁNICA,Balvanera,Comuna 3,1090,C1090AAD
-58.4023768537418,-34.6122699223947,"ALSINA, ADOLFO",2550,MECÁNICA,Balvanera,Comuna 3,1090,C1090AAP
-58.411038632640704,-34.612974406395196,"ALSINA, ADOLFO",3190,MECÁNICA,Balvanera,Comuna 3,1207,C1207AAH
-58.4816830927291,-34.588572600502204,ALTOLAGUIRRE,1320,MECÁNICA,Parque Chas,Comuna 15,1427,C1427BHD
-58.4843804772285,-34.5852630351027,ALTOLAGUIRRE,1554,MECÁNICA,Parque Chas,Comuna 15,1431,C1431ECD
-58.3640609177493,-34.644718793989,ALVAR NUÑEZ,323,MECÁNICA,Boca,Comuna 4,,
-58.3798477541473,-34.6467428857898,ALVARADO,2281,MECÁNICA,Barracas,Comuna 4,1290,C1290AAG
-58.382016003747,-34.6472661195898,ALVARADO,2477,MECÁNICA,Barracas,Comuna 4,1290,C1290AAK
-58.46959699423179,-34.602318710700004,ALVAREZ JONTE,1847,MECÁNICA,Paternal,Comuna 15,1416,C1416EXD
-58.4754225913312,-34.6061169038,ALVAREZ JONTE,2317,MECÁNICA,Villa Del Parque,Comuna 11,1416,C1416EXI
-58.477878227331,-34.607386894200104,ALVAREZ JONTE AV.,2515,MECÁNICA,Villa Del Parque,Comuna 11,1416,C1416EXK
-58.4829105200304,-34.6086840667002,ALVAREZ JONTE AV.,2857,MECÁNICA,Villa Del Parque,Comuna 11,1416,C1416EYA
-58.485628205830004,-34.6093562212004,ALVAREZ JONTE AV.,3043,MECÁNICA,Villa Del Parque,Comuna 11,1416,C1416EYC
-58.4886031298296,-34.6100683650005,ALVAREZ JONTE AV.,3241,MECÁNICA,Villa Del Parque,Comuna 11,1416,C1416EYE
-58.4908902021294,-34.6117541112004,ALVAREZ JONTE AV.,3477,MECÁNICA,Villa Del Parque,Comuna 11,1407,C1407GOB
-58.4973289454288,-34.6152652469005,ALVAREZ JONTE AV.,4029,MECÁNICA,Monte Castro,Comuna 10,1407,C1407GOH
-58.5031644476282,-34.6183581996006,ALVAREZ JONTE AV.,4559,MECÁNICA,Monte Castro,Comuna 10,1407,C1407GOM
-58.505367607928,-34.6195070625006,ALVAREZ JONTE AV.,4753,MECÁNICA,Monte Castro,Comuna 10,1407,C1407GPB
-58.5083754381277,-34.6213430883006,ALVAREZ JONTE AV.,5069,MECÁNICA,Monte Castro,Comuna 10,1407,C1407GPE
-58.5100662812275,-34.622830922000496,ALVAREZ JONTE AV.,5163,MECÁNICA,Monte Castro,Comuna 10,1407,C1407GPF
-58.512415301827296,-34.6249017271005,ALVAREZ JONTE AV.,5379,MECÁNICA,Monte Castro,Comuna 10,1407,C1407GPH
-58.5153144461271,-34.6274577813004,ALVAREZ JONTE AV.,5695,MECÁNICA,Monte Castro,Comuna 10,1407,C1407GPK
-58.51674191072699,-34.6295837210003,ALVAREZ JONTE AV.,5933,MECÁNICA,Versalles,Comuna 10,1408,C1408BXB
-58.518928825326796,-34.631168805700305,ALVAREZ JONTE AV.,6173,MECÁNICA,Versalles,Comuna 10,1408,C1408BXD
-58.5082984908243,-34.5721331853056,"ALVAREZ PRADO, MANUEL",2462,MECÁNICA,Villa Pueyrredon,Comuna 12,1419,C1419FWB
-58.4473664477335,-34.5819901126007,ALVAREZ THOMAS AV.,210,MECÁNICA,Chacarita,Comuna 15,1427,C1427CCP
-58.44875907503321,-34.5812346946008,ALVAREZ THOMAS AV.,339,MECÁNICA,Colegiales,Comuna 13,1427,C1427CCD
-58.4523730789326,-34.5799362023012,ALVAREZ THOMAS AV.,739,MECÁNICA,Colegiales,Comuna 13,1427,C1427CCH
-58.4533448077325,-34.5798358492013,ALVAREZ THOMAS AV.,794,MECÁNICA,Chacarita,Comuna 15,1427,C1427CCU
-58.456723522631904,-34.5786091614016,ALVAREZ THOMAS AV.,1071,MECÁNICA,Colegiales,Comuna 13,1427,C1427CCK
-58.462453901831104,-34.578263991402004,ALVAREZ THOMAS AV.,1445,MECÁNICA,Villa Ortuzar,Comuna 15,1427,C1427CDB
-58.4715591844298,-34.5780555335026,ALVAREZ THOMAS AV.,2155,MECÁNICA,Villa Ortuzar,Comuna 15,1430,C1430EEB
-58.4556103574366,-34.6441751583949,"ALVAREZ, CRISOSTOMO",2711,MECÁNICA,Flores,Comuna 7,1406,C1406HUC
-58.4583364495363,-34.6461893339948,"ALVAREZ, CRISOSTOMO",2985,MECÁNICA,Flores,Comuna 7,1406,C1406HUG
-58.4604426951362,-34.6477087596948,"ALVAREZ, CRISOSTOMO",3173,MECÁNICA,Flores,Comuna 7,1406,C1406HUK
-58.4674709860357,-34.6545635070946,"ALVAREZ, CRISOSTOMO",3866,MECÁNICA,Parque Avellaneda,Comuna 9,1407,C1407HXL
-58.47378915033521,-34.660917485194304,"ALVAREZ, CRISOSTOMO",4458,MECÁNICA,Parque Avellaneda,Comuna 9,1439,C1439AWD
-58.49296608423371,-34.677819398193805,"ALVAREZ, CRISOSTOMO",6793,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439AYA
-58.456884141434706,-34.6192768870975,"ALVAREZ, DONATO, TTE. GRAL.",559,MECÁNICA,Caballito,Comuna 6,1406,C1406BOD
-58.4597280383339,-34.6135164385982,"ALVAREZ, DONATO, TTE. GRAL.",1120,MECÁNICA,Villa Gral. Mitre,Comuna 11,1416,C1416BTN
-58.4612165649335,-34.6102322250987,"ALVAREZ, DONATO, TTE. GRAL.",1445,MECÁNICA,Caballito,Comuna 6,1416,C1416BTD
-58.4685417391314,-34.5950703004007,"ALVAREZ, DONATO, TTE. GRAL. AV.",2556,MECÁNICA,Paternal,Comuna 15,1427,C1427AQN
-58.3874790524428,-34.5970395213953,"ALVEAR, MARCELO T. DE",1435,MECÁNICA,Recoleta,Comuna 2,1060,C1060AAA
-58.400941184840896,-34.5965099221962,"ALVEAR, MARCELO T. DE",2349,MECÁNICA,Recoleta,Comuna 2,1122,C1122AAK
-58.4148614810417,-34.635804783693104,ALZAGA,2050,MECÁNICA,Boedo,Comuna 5,1240,C1240AAB
-58.487587465931995,-34.6426750628971,"AMEGHINO, FLORENTINO, DR.",609,MECÁNICA,Parque Avellaneda,Comuna 9,1407,C1407JAC
-58.473511830934804,-34.654118505395004,"AMEGHINO, FLORENTINO, DR.",1839,MECÁNICA,Parque Avellaneda,Comuna 9,1407,C1407JBA
-58.51580422242889,-34.6551655734976,ANDALGALA,1527,MECÁNICA,Mataderos,Comuna 9,1440,C1440ENE
-58.51441299652921,-34.6562646093974,ANDALGALA,1653,MECÁNICA,Mataderos,Comuna 9,1440,C1440ENG
-58.503631485631296,-34.6650237983958,ANDALGALA,2489,MECÁNICA,Mataderos,Comuna 9,1440,C1440ENW
-58.5024464488315,-34.6659326285957,ANDALGALA,2591,MECÁNICA,Mataderos,Comuna 9,1440,C1440ENY
-58.48049112482921,-34.5863720511023,ANDONAEGUI,1382,MECÁNICA,Parque Chas,Comuna 15,1427,C1427BEJ
-58.4965501998256,-34.5680527086053,ANDONAEGUI,3350,MECÁNICA,Villa Urquiza,Comuna 12,1431,C1431DWT
-58.4988659499251,-34.5651690220057,ANDONAEGUI,3570,MECÁNICA,Villa Urquiza,Comuna 12,1431,C1431DWX
-58.5003370692248,-34.563154879406,ANDONAEGUI,3746,MECÁNICA,Saavedra,Comuna 12,1431,C1431DXB
-58.5021286702244,-34.5608751566063,ANDONAEGUI,3944,MECÁNICA,Saavedra,Comuna 12,1431,C1431DXF
-58.468984311136296,-34.6673593435934,AQUINO,4651,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439ADC
-58.4752210249358,-34.673137393593194,AQUINO,5437,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439ADS
-58.4431768199363,-34.614757105897,"ARANGUREN, JUAN F., DR.",761,MECÁNICA,Caballito,Comuna 6,1405,C1405CRO
-58.448871068335706,-34.617091615897195,"ARANGUREN, JUAN F., DR.",1125,MECÁNICA,Caballito,Comuna 6,1405,C1405CRW
-58.4514961254354,-34.6180989673973,"ARANGUREN, JUAN F., DR.",1361,MECÁNICA,Caballito,Comuna 6,1405,C1405CSA
-58.4541992435351,-34.6191362126973,"ARANGUREN, JUAN F., DR.",1579,MECÁNICA,Caballito,Comuna 6,1406,C1406FWA
-58.460778542234294,-34.621399235697496,"ARANGUREN, JUAN F., DR.",2015,MECÁNICA,Flores,Comuna 7,1406,C1406FWK
-58.4629810567341,-34.622243172097605,"ARANGUREN, JUAN F., DR.",2207,MECÁNICA,Flores,Comuna 7,1406,C1406FWO
-58.4674125885335,-34.6236664924977,"ARANGUREN, JUAN F., DR.",2551,MECÁNICA,Flores,Comuna 7,1406,C1406FWU
-58.491061181630705,-34.6307948172985,"ARANGUREN, JUAN F., DR.",4475,MECÁNICA,Velez Sarsfield,Comuna 10,1407,C1407ELW
-58.4948977420303,-34.6321109816986,"ARANGUREN, JUAN F., DR.",4821,MECÁNICA,Velez Sarsfield,Comuna 10,1407,C1407EME
-58.4359207847374,-34.6154403924965,"ARAOZ ALFARO, GREGORIO, DR",360,MECÁNICA,Caballito,Comuna 6,1405,C1405CID
-58.372523441847896,-34.6403701260899,"ARAOZ DE LAMADRID, GREGORIO, GRAL.",1459,MECÁNICA,Barracas,Comuna 4,1267,C1267AAC
-58.3935386130457,-34.6519308034901,"ARATA, PEDRO N.",1533,MECÁNICA,Barracas,Comuna 4,,
-58.5036359597297,-34.6421459170982,ARAUJO,434,MECÁNICA,Villa Luro,Comuna 10,1408,C1408HSJ
-58.5014095383302,-34.6439836882978,ARAUJO,645,MECÁNICA,Villa Luro,Comuna 10,1440,C1440DLC
-58.499759470730496,-34.645335656697604,ARAUJO,811,MECÁNICA,Mataderos,Comuna 9,1440,C1440DLG
-58.4968462541311,-34.6476281131972,ARAUJO,1063,MECÁNICA,Mataderos,Comuna 9,1440,C1440DLK
-58.49537208013129,-34.648758324697,ARAUJO,1179,MECÁNICA,Mataderos,Comuna 9,1440,C1440DLM
-58.493623194031706,-34.650097858196695,ARAUJO,1323,MECÁNICA,Mataderos,Comuna 9,1440,C1440DLQ
-58.490440920632295,-34.6525790546962,ARAUJO,1651,MECÁNICA,Mataderos,Comuna 9,1440,C1440DLW
-58.4884884085327,-34.654112292096,ARAUJO,1807,MECÁNICA,Mataderos,Comuna 9,1440,C1440DMA
-58.486858796833,-34.655382286595696,ARAUJO,1949,MECÁNICA,Mataderos,Comuna 9,1440,C1440DMC
-58.48285697143379,-34.6584966862952,ARAUJO,2295,MECÁNICA,Mataderos,Comuna 9,1440,C1440DMI
-58.4785902215346,-34.6618242817946,ARAUJO,2669,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439FAE
-58.4775540767348,-34.6626616528944,ARAUJO,2749,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439FAG
-58.471052796036,-34.667717208393505,ARAUJO,3313,MECÁNICA,Villa Lugano,Comuna 8,1439,C1439FAS
-58.4238392764411,-34.6456515526927,"ARBELETCHE, ANIBAL P.",1051,MECÁNICA,Nueva Pompeya,Comuna 4,1437,C1437GTE
-58.430824780535005,-34.5708980191007,ARCE,323,MECÁNICA,Palermo,Comuna 14,1426,C1426BSC
-58.4338101802345,-34.5691615374011,ARCE,611,MECÁNICA,Palermo,Comuna 14,1426,C1426BSI
-58.4372152329339,-34.5671735069015,ARCE,949,MECÁNICA,Palermo,Comuna 14,1426,C1426BSO
-58.4521021997336,-34.5927742816999,"ARENAL, CONCEPCION",4373,MECÁNICA,Chacarita,Comuna 15,1427,C1427EKS
-58.4529576412335,-34.5935384141998,"ARENAL, CONCEPCION",4455,MECÁNICA,Chacarita,Comuna 15,1427,C1427EKU
-58.4548038205334,-34.5952090678998,"ARENAL, CONCEPCION",4655,MECÁNICA,Chacarita,Comuna 15,1427,C1427EKY
-58.3989498091411,-34.5942891157963,ARENALES,2258,MECÁNICA,Recoleta,Comuna 2,1124,C1124AAJ
-58.404781133940105,-34.5920932319969,ARENALES,2774,MECÁNICA,Recoleta,Comuna 2,1425,C1425BEF
-58.4506366729352,-34.6139779789976,ARENGREEN,1338,MECÁNICA,Caballito,Comuna 6,1405,C1405CYR
-58.4419638927343,-34.5823680097003,AREVALO,1531,MECÁNICA,Palermo,Comuna 14,1414,C1414CQE
-58.4398965529344,-34.5805656532003,AREVALO,1745,MECÁNICA,Palermo,Comuna 14,1414,C1414CQI
-58.4391170736345,-34.579894164200304,AREVALO,1827,MECÁNICA,Palermo,Comuna 14,1414,C1414CQK
-58.4361806427347,-34.5773269395004,AREVALO,2181,MECÁNICA,Palermo,Comuna 14,1425,C1425FZA
-58.47855327742639,-34.5416635886068,ARGELIA,2750,CONTENEDOR 3200,Saavedra,Comuna 12,1429,C1429EHB
-58.483962425630295,-34.610599988000104,ARGERICH,2152,MECÁNICA,Villa Santa Rita,Comuna 11,1416,C1416AXV
-58.50247291252621,-34.5882506467036,ARGERICH,4560,MECÁNICA,Villa Pueyrredon,Comuna 12,1419,C1419DAP
-58.5038219873259,-34.5867617126038,ARGERICH,4720,MECÁNICA,Villa Pueyrredon,Comuna 12,1419,C1419DAT
-58.5054813198256,-34.58492596240411,ARGERICH,4962,MECÁNICA,Villa Pueyrredon,Comuna 12,1419,C1419DAX
-58.5070914352252,-34.5831436656044,ARGERICH,5192,MECÁNICA,Villa Pueyrredon,Comuna 12,1419,C1419DBB
-58.5083844358249,-34.5817155622046,ARGERICH,5390,MECÁNICA,Villa Pueyrredon,Comuna 12,1419,C1419DBF
-58.4744053906298,-34.5830025212023,ARISMENDI,2482,MECÁNICA,Parque Chas,Comuna 15,1427,C1427DLB
-58.4769193486296,-34.5849610788023,ARISMENDI,2690,MECÁNICA,Parque Chas,Comuna 15,1427,C1427DLF
-58.4783936378294,-34.586104807602304,ARISMENDI,2848,MECÁNICA,Parque Chas,Comuna 15,1427,C1427DLJ
-58.4794007005304,-34.6018515216007,ARREGUI,2375,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417GMA
-58.4821655601301,-34.6034209637007,ARREGUI,2595,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417GME
-58.484651828329895,-34.6048291561007,ARREGUI,2783,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417GMI
-58.4881482376295,-34.6068105344008,ARREGUI,3063,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417GMO
-58.490552520729196,-34.6081684391008,ARREGUI,3247,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417GMS
-58.493590363228904,-34.6098627685008,ARREGUI,3549,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417GMY
-58.4963591810287,-34.6114300887008,ARREGUI,3787,MECÁNICA,Villa Del Parque,Comuna 11,1417,C1417GNC
-58.5006447509282,-34.6138973590008,ARREGUI,4191,MECÁNICA,Monte Castro,Comuna 10,1417,C1417GNK
-58.5020743794281,-34.6147181567008,ARREGUI,4305,MECÁNICA,Monte Castro,Comuna 10,1417,C1417GNO
-58.5048276225278,-34.616291270900895,ARREGUI,4547,MECÁNICA,Monte Castro,Comuna 10,1417,C1417GNS
-58.5110578875272,-34.6201526862009,ARREGUI,5095,MECÁNICA,Monte Castro,Comuna 10,1417,C1417GOC
-58.5128774398271,-34.6216592121008,ARREGUI,5217,MECÁNICA,Monte Castro,Comuna 10,1417,C1417GOG
-58.515158114326894,-34.6237815763008,ARREGUI,5439,MECÁNICA,Monte Castro,Comuna 10,1408,C1408AVC
-58.5172746063267,-34.6257206443007,ARREGUI,5681,MECÁNICA,Monte Castro,Comuna 10,1408,C1408AVG
-58.5262804638257,-34.628859718501,ARREGUI,6645,MECÁNICA,Versalles,Comuna 10,1408,C1408AWA
-58.5288204990253,-34.6293891837011,ARREGUI,6869,MECÁNICA,Versalles,Comuna 10,1408,C1408AWE
-58.5225056076261,-34.6280295574008,ARREGUI AV.,6271,MECÁNICA,Versalles,Comuna 10,1408,C1408AVS
-58.49916116123071,-34.646557635997404,ARTIGAS MANUEL DE,5466,MECÁNICA,Mataderos,Comuna 9,1440,C1440BRH
-58.5011180477305,-34.648363965097396,ARTIGAS MANUEL DE,5720,MECÁNICA,Mataderos,Comuna 9,1440,C1440BRN
-58.504796763330205,-34.6517807339972,ARTIGAS MANUEL DE,6140,MECÁNICA,Mataderos,Comuna 9,1440,C1440BRV
-58.5065213140301,-34.6533265417972,ARTIGAS MANUEL DE,6368,MECÁNICA,Mataderos,Comuna 9,1440,C1440BRZ
-58.50763717803,-34.6544038119972,ARTIGAS MANUEL DE,6506,MECÁNICA,Mataderos,Comuna 9,1440,C1440BSD
-58.5100513837298,-34.6567535962971,ARTIGAS MANUEL DE,6890,MECÁNICA,Mataderos,Comuna 9,1440,C1440BSJ
-58.476699832231205,-34.6081640928999,"ARTIGAS, JOSE GERVASIO, GRAL.",2051,MECÁNICA,Villa Gral. Mitre,Comuna 11,1416,C1416AKW
-58.4903478227281,-34.5916126730025,"ARTIGAS, JOSE GERVASIO, GRAL.",3596,MECÁNICA,Agronomia,Comuna 15,1419,C1419ECB
-58.4912409795279,-34.5906248666026,"ARTIGAS, JOSE GERVASIO, GRAL.",3706,MECÁNICA,Agronomia,Comuna 15,1419,C1419ECF
-58.492619256127604,-34.589108875102895,"ARTIGAS, JOSE GERVASIO, GRAL.",3916,MECÁNICA,Agronomia,Comuna 15,1419,C1419ECJ
-58.49394894502729,-34.587637724903104,"ARTIGAS, JOSE GERVASIO, GRAL.",4130,MECÁNICA,Villa Pueyrredon,Comuna 12,1419,C1419ECN
-58.495282253027106,-34.5861599654033,"ARTIGAS, JOSE GERVASIO, GRAL.",4348,MECÁNICA,Villa Pueyrredon,Comuna 12,1419,C1419ECR
-58.49650689392679,-34.584809731603606,"ARTIGAS, JOSE GERVASIO, GRAL.",4520,MECÁNICA,Villa Pueyrredon,Comuna 12,1419,C1419ECV
-58.4980467119265,-34.5831334421038,"ARTIGAS, JOSE GERVASIO, GRAL.",4720,MECÁNICA,Villa Pueyrredon,Comuna 12,1419,C1419ECZ
-58.5023563833255,-34.5782220469046,"ARTIGAS, JOSE GERVASIO, GRAL.",5365,MECÁNICA,Villa Pueyrredon,Comuna 12,1419,C1419EEE
-58.4340013996389,-34.6341883961945,ASAMBLEA AV.,593,MECÁNICA,Parque Chacabuco,Comuna 7,1424,C1424COF
-58.4379880451384,-34.6351601136947,ASAMBLEA AV.,946,MECÁNICA,Parque Chacabuco,Comuna 7,1424,C1424COX
-58.440474876138104,-34.6356590750948,ASAMBLEA AV.,1110,MECÁNICA,Parque Chacabuco,Comuna 7,1406,C1406HVO
-58.444980829437505,-34.636569606495,ASAMBLEA AV.,1454,MECÁNICA,Parque Chacabuco,Comuna 7,1406,C1406HVR
-58.4477566713372,-34.637663613995,ASAMBLEA AV.,1640,MECÁNICA,Parque Chacabuco,Comuna 7,1406,C1406HVT
-58.4497074703371,-34.639127617195,ASAMBLEA AV.,1814,MECÁNICA,Flores,Comuna 7,1406,C1406HVV
-58.489421214728004,-34.5874931701028,ASUNCION,2240,MECÁNICA,Agronomia,Comuna 15,1419,C1419HFD
-58.4986066844271,-34.5931787040028,ASUNCION,3026,MECÁNICA,Agronomia,Comuna 15,1419,C1419HFT
-58.5041589895265,-34.5965198336029,ASUNCION,3451,MECÁNICA,Villa Devoto,Comuna 11,1419,C1419HGE
-58.50670654752629,-34.5980896188029,ASUNCION,3635,MECÁNICA,Villa Devoto,Comuna 11,1419,C1419HGI
