"Longitud","Latitud","Calle","Altura","Materiales","Barrio","Comuna","Calle2","Direccion","Tipo"
"-58.4359207847374","-34.6154403924965","ARAOZ ALFARO, GREGORIO, DR",360,"MECÁNICA","Caballito","Comuna 6","1405.0","C1405CID","campanas_verdes"
"-58.3725234418479","-34.6403701260899","ARAOZ DE LAMADRID, GREGORIO, GRAL.",1459,"MECÁNICA","Barracas","Comuna 4","1267.0","C1267AAC","campanas_verdes"
"-58.3935386130457","-34.6519308034901","ARATA, PEDRO N.",1533,"MECÁNICA","Barracas","Comuna 4",,,"campanas_verdes"
"-58.5036359597297","-34.6421459170982","ARAUJO",434,"MECÁNICA","Villa Luro","Comuna 10","1408.0","C1408HSJ","campanas_verdes"
"-58.5014095383302","-34.6439836882978","ARAUJO",645,"MECÁNICA","Villa Luro","Comuna 10","1440.0","C1440DLC","campanas_verdes"
"-58.4997594707305","-34.6453356566976","ARAUJO",811,"MECÁNICA","Mataderos","Comuna 9","1440.0","C1440DLG","campanas_verdes"
"-58.4968462541311","-34.6476281131972","ARAUJO",1063,"MECÁNICA","Mataderos","Comuna 9","1440.0","C1440DLK","campanas_verdes"
"-58.4953720801313","-34.648758324697","ARAUJO",1179,"MECÁNICA","Mataderos","Comuna 9","1440.0","C1440DLM","campanas_verdes"
"-58.4936231940317","-34.6500978581967","ARAUJO",1323,"MECÁNICA","Mataderos","Comuna 9","1440.0","C1440DLQ","campanas_verdes"
"-58.4904409206323","-34.6525790546962","ARAUJO",1651,"MECÁNICA","Mataderos","Comuna 9","1440.0","C1440DLW","campanas_verdes"
"-58.4884884085327","-34.654112292096","ARAUJO",1807,"MECÁNICA","Mataderos","Comuna 9","1440.0","C1440DMA","campanas_verdes"
"-58.486858796833","-34.6553822865957","ARAUJO",1949,"MECÁNICA","Mataderos","Comuna 9","1440.0","C1440DMC","campanas_verdes"
"-58.4828569714338","-34.6584966862952","ARAUJO",2295,"MECÁNICA","Mataderos","Comuna 9","1440.0","C1440DMI","campanas_verdes"
"-58.4785902215346","-34.6618242817946","ARAUJO",2669,"MECÁNICA","Villa Lugano","Comuna 8","1439.0","C1439FAE","campanas_verdes"
"-58.4775540767348","-34.6626616528944","ARAUJO",2749,"MECÁNICA","Villa Lugano","Comuna 8","1439.0","C1439FAG","campanas_verdes"
"-58.471052796036","-34.6677172083935","ARAUJO",3313,"MECÁNICA","Villa Lugano","Comuna 8","1439.0","C1439FAS","campanas_verdes"
"-58.4238392764411","-34.6456515526927","ARBELETCHE, ANIBAL P.",1051,"MECÁNICA","Nueva Pompeya","Comuna 4","1437.0","C1437GTE","campanas_verdes"
"-58.430824780535","-34.5708980191007","ARCE",323,"MECÁNICA","Palermo","Comuna 14","1426.0","C1426BSC","campanas_verdes"
"-58.4338101802345","-34.5691615374011","ARCE",611,"MECÁNICA","Palermo","Comuna 14","1426.0","C1426BSI","campanas_verdes"
"-58.4372152329339","-34.5671735069015","ARCE",949,"MECÁNICA","Palermo","Comuna 14","1426.0","C1426BSO","campanas_verdes"
"-58.4521021997336","-34.5927742816999","ARENAL, CONCEPCION",4373,"MECÁNICA","Chacarita","Comuna 15","1427.0","C1427EKS","campanas_verdes"
"-58.4529576412335","-34.5935384141998","ARENAL, CONCEPCION",4455,"MECÁNICA","Chacarita","Comuna 15","1427.0","C1427EKU","campanas_verdes"
"-58.4548038205334","-34.5952090678998","ARENAL, CONCEPCION",4655,"MECÁNICA","Chacarita","Comuna 15","1427.0","C1427EKY","campanas_verdes"
"-58.3989498091411","-34.5942891157963","ARENALES",2258,"MECÁNICA","Recoleta","Comuna 2","1124.0","C1124AAJ","campanas_verdes"
"-58.4047811339401","-34.5920932319969","ARENALES",2774,"MECÁNICA","Recoleta","Comuna 2","1425.0","C1425BEF","campanas_verdes"
"-58.4506366729352","-34.6139779789976","ARENGREEN",1338,"MECÁNICA","Caballito","Comuna 6","1405.0","C1405CYR","campanas_verdes"
"-58.4419638927343","-34.5823680097003","AREVALO",1531,"MECÁNICA","Palermo","Comuna 14","1414.0","C1414CQE","campanas_verdes"
"-58.4398965529344","-34.5805656532003","AREVALO",1745,"MECÁNICA","Palermo","Comuna 14","1414.0","C1414CQI","campanas_verdes"
"-58.4391170736345","-34.5798941642003","AREVALO",1827,"MECÁNICA","Palermo","Comuna 14","1414.0","C1414CQK","campanas_verdes"
"-58.4361806427347","-34.5773269395004","AREVALO",2181,"MECÁNICA","Palermo","Comuna 14","1425.0","C1425FZA","campanas_verdes"
"-58.4785532774264","-34.5416635886068","ARGELIA",2750,"CONTENEDOR 3200","Saavedra","Comuna 12","1429.0","C1429EHB","campanas_verdes"
"-58.4839624256303","-34.6105999880001","ARGERICH",2152,"MECÁNICA","Villa Santa Rita","Comuna 11","1416.0","C1416AXV","campanas_verdes"
"-58.5024729125262","-34.5882506467036","ARGERICH",4560,"MECÁNICA","Villa Pueyrredon","Comuna 12","1419.0","C1419DAP","campanas_verdes"
"-58.5038219873259","-34.5867617126038","ARGERICH",4720,"MECÁNICA","Villa Pueyrredon","Comuna 12","1419.0","C1419DAT","campanas_verdes"
"-58.5054813198256","-34.5849259624041","ARGERICH",4962,"MECÁNICA","Villa Pueyrredon","Comuna 12","1419.0","C1419DAX","campanas_verdes"
"-58.5070914352252","-34.5831436656044","ARGERICH",5192,"MECÁNICA","Villa Pueyrredon","Comuna 12","1419.0","C1419DBB","campanas_verdes"
"-58.5083844358249","-34.5817155622046","ARGERICH",5390,"MECÁNICA","Villa Pueyrredon","Comuna 12","1419.0","C1419DBF","campanas_verdes"
"-58.4744053906298","-34.5830025212023","ARISMENDI",2482,"MECÁNICA","Parque Chas","Comuna 15","1427.0","C1427DLB","campanas_verdes"
"-58.4769193486296","-34.5849610788023","ARISMENDI",2690,"MECÁNICA","Parque Chas","Comuna 15","1427.0","C1427DLF","campanas_verdes"
"-58.4783936378294","-34.5861048076023","ARISMENDI",2848,"MECÁNICA","Parque Chas","Comuna 15","1427.0","C1427DLJ","campanas_verdes"
"-58.4794007005304","-34.6018515216007","ARREGUI",2375,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417GMA","campanas_verdes"
"-58.4821655601301","-34.6034209637007","ARREGUI",2595,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417GME","campanas_verdes"
"-58.4846518283299","-34.6048291561007","ARREGUI",2783,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417GMI","campanas_verdes"
"-58.4881482376295","-34.6068105344008","ARREGUI",3063,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417GMO","campanas_verdes"
"-58.4905525207292","-34.6081684391008","ARREGUI",3247,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417GMS","campanas_verdes"
"-58.4935903632289","-34.6098627685008","ARREGUI",3549,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417GMY","campanas_verdes"
"-58.4963591810287","-34.6114300887008","ARREGUI",3787,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417GNC","campanas_verdes"
"-58.5006447509282","-34.6138973590008","ARREGUI",4191,"MECÁNICA","Monte Castro","Comuna 10","1417.0","C1417GNK","campanas_verdes"
"-58.5020743794281","-34.6147181567008","ARREGUI",4305,"MECÁNICA","Monte Castro","Comuna 10","1417.0","C1417GNO","campanas_verdes"
"-58.5048276225278","-34.6162912709009","ARREGUI",4547,"MECÁNICA","Monte Castro","Comuna 10","1417.0","C1417GNS","campanas_verdes"
"-58.5110578875272","-34.6201526862009","ARREGUI",5095,"MECÁNICA","Monte Castro","Comuna 10","1417.0","C1417GOC","campanas_verdes"
"-58.5128774398271","-34.6216592121008","ARREGUI",5217,"MECÁNICA","Monte Castro","Comuna 10","1417.0","C1417GOG","campanas_verdes"
"-58.5151581143269","-34.6237815763008","ARREGUI",5439,"MECÁNICA","Monte Castro","Comuna 10","1408.0","C1408AVC","campanas_verdes"
"-58.5172746063267","-34.6257206443007","ARREGUI",5681,"MECÁNICA","Monte Castro","Comuna 10","1408.0","C1408AVG","campanas_verdes"
"-58.5262804638257","-34.628859718501","ARREGUI",6645,"MECÁNICA","Versalles","Comuna 10","1408.0","C1408AWA","campanas_verdes"
"-58.5288204990253","-34.6293891837011","ARREGUI",6869,"MECÁNICA","Versalles","Comuna 10","1408.0","C1408AWE","campanas_verdes"
"-58.5225056076261","-34.6280295574008","ARREGUI AV.",6271,"MECÁNICA","Versalles","Comuna 10","1408.0","C1408AVS","campanas_verdes"
"-58.4991611612307","-34.6465576359974","ARTIGAS MANUEL DE",5466,"MECÁNICA","Mataderos","Comuna 9","1440.0","C1440BRH","campanas_verdes"
"-58.5011180477305","-34.6483639650974","ARTIGAS MANUEL DE",5720,"MECÁNICA","Mataderos","Comuna 9","1440.0","C1440BRN","campanas_verdes"
"-58.5047967633302","-34.6517807339972","ARTIGAS MANUEL DE",6140,"MECÁNICA","Mataderos","Comuna 9","1440.0","C1440BRV","campanas_verdes"
"-58.5065213140301","-34.6533265417972","ARTIGAS MANUEL DE",6368,"MECÁNICA","Mataderos","Comuna 9","1440.0","C1440BRZ","campanas_verdes"
"-58.50763717803","-34.6544038119972","ARTIGAS MANUEL DE",6506,"MECÁNICA","Mataderos","Comuna 9","1440.0","C1440BSD","campanas_verdes"
"-58.5100513837298","-34.6567535962971","ARTIGAS MANUEL DE",6890,"MECÁNICA","Mataderos","Comuna 9","1440.0","C1440BSJ","campanas_verdes"
"-58.4766998322312","-34.6081640928999","ARTIGAS, JOSE GERVASIO, GRAL.",2051,"MECÁNICA","Villa Gral. Mitre","Comuna 11","1416.0","C1416AKW","campanas_verdes"
"-58.4903478227281","-34.5916126730025","ARTIGAS, JOSE GERVASIO, GRAL.",3596,"MECÁNICA","Agronomia","Comuna 15","1419.0","C1419ECB","campanas_verdes"
"-58.4912409795279","-34.5906248666026","ARTIGAS, JOSE GERVASIO, GRAL.",3706,"MECÁNICA","Agronomia","Comuna 15","1419.0","C1419ECF","campanas_verdes"
"-58.4926192561276","-34.5891088751029","ARTIGAS, JOSE GERVASIO, GRAL.",3916,"MECÁNICA","Agronomia","Comuna 15","1419.0","C1419ECJ","campanas_verdes"
"-58.4939489450273","-34.5876377249031","ARTIGAS, JOSE GERVASIO, GRAL.",4130,"MECÁNICA","Villa Pueyrredon","Comuna 12","1419.0","C1419ECN","campanas_verdes"
"-58.4952822530271","-34.5861599654033","ARTIGAS, JOSE GERVASIO, GRAL.",4348,"MECÁNICA","Villa Pueyrredon","Comuna 12","1419.0","C1419ECR","campanas_verdes"
"-58.4965068939268","-34.5848097316036","ARTIGAS, JOSE GERVASIO, GRAL.",4520,"MECÁNICA","Villa Pueyrredon","Comuna 12","1419.0","C1419ECV","campanas_verdes"
"-58.4980467119265","-34.5831334421038","ARTIGAS, JOSE GERVASIO, GRAL.",4720,"MECÁNICA","Villa Pueyrredon","Comuna 12","1419.0","C1419ECZ","campanas_verdes"
"-58.5023563833255","-34.5782220469046","ARTIGAS, JOSE GERVASIO, GRAL.",5365,"MECÁNICA","Villa Pueyrredon","Comuna 12","1419.0","C1419EEE","campanas_verdes"
"-58.4340013996389","-34.6341883961945","ASAMBLEA AV.",593,"MECÁNICA","Parque Chacabuco","Comuna 7","1424.0","C1424COF","campanas_verdes"
"-58.4379880451384","-34.6351601136947","ASAMBLEA AV.",946,"MECÁNICA","Parque Chacabuco","Comuna 7","1424.0","C1424COX","campanas_verdes"
"-58.4404748761381","-34.6356590750948","ASAMBLEA AV.",1110,"MECÁNICA","Parque Chacabuco","Comuna 7","1406.0","C1406HVO","campanas_verdes"
"-58.4449808294375","-34.636569606495","ASAMBLEA AV.",1454,"MECÁNICA","Parque Chacabuco","Comuna 7","1406.0","C1406HVR","campanas_verdes"
"-58.4477566713372","-34.637663613995","ASAMBLEA AV.",1640,"MECÁNICA","Parque Chacabuco","Comuna 7","1406.0","C1406HVT","campanas_verdes"
"-58.4497074703371","-34.639127617195","ASAMBLEA AV.",1814,"MECÁNICA","Flores","Comuna 7","1406.0","C1406HVV","campanas_verdes"
"-58.489421214728","-34.5874931701028","ASUNCION",2240,"MECÁNICA","Agronomia","Comuna 15","1419.0","C1419HFD","campanas_verdes"
"-58.4986066844271","-34.5931787040028","ASUNCION",3026,"MECÁNICA","Agronomia","Comuna 15","1419.0","C1419HFT","campanas_verdes"
"-58.5041589895265","-34.5965198336029","ASUNCION",3451,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419HGE","campanas_verdes"
"-58.5067065475263","-34.5980896188029","ASUNCION",3635,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419HGI","campanas_verdes"
"-58.5082413223261","-34.5990407324029","ASUNCION",3753,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419HGK","campanas_verdes"
"-58.5105513952259","-34.6004679196029","ASUNCION",3943,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419HGO","campanas_verdes"
"-58.5159135034254","-34.6037776823029","ASUNCION",4413,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419HHC","campanas_verdes"
"-58.5189782369251","-34.6056638981029","ASUNCION",4665,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419HHG","campanas_verdes"
"-58.5224194735248","-34.6079373493029","ASUNCION",4948,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419HHN","campanas_verdes"
"-58.5254876824245","-34.6100336075028","ASUNCION",5142,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419HHR","campanas_verdes"
"-58.5276406659243","-34.6115022453028","ASUNCION",5264,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419HHT","campanas_verdes"
"-58.4072886832432","-34.6427170488919","ATUEL",416,"MECÁNICA","Parque Patricios","Comuna 4","1437.0","C1437EPF","campanas_verdes"
"-58.4068088600434","-34.6451306434916","ATUEL",642,"MECÁNICA","Parque Patricios","Comuna 4","1437.0","C1437EPJ","campanas_verdes"
"-58.3880926733462","-34.6468265585903","AUSTRALIA AV.",2922,"MECÁNICA","Barracas","Comuna 4","1296.0","C1296ABN","campanas_verdes"
"-58.4038327207399","-34.5879302192973","AUSTRIA",2105,"MECÁNICA","Recoleta","Comuna 2","1425.0","C1425EGI","campanas_verdes"
"-58.4676991314314","-34.5925956834009","AVALOS",381,"MECÁNICA","Paternal","Comuna 15","1427.0","C1427AWE","campanas_verdes"
"-58.4803383164288","-34.5815438201028","AVALOS",1654,"MECÁNICA","Parque Chas","Comuna 15","1431.0","C1431DPF","campanas_verdes"
"-58.4311019240378","-34.6113133836966","AVELLANEDA",64,"MECÁNICA","Caballito","Comuna 6","1405.0","C1405CNN","campanas_verdes"
"-58.4355569184373","-34.6131918985967","AVELLANEDA",372,"MECÁNICA","Caballito","Comuna 6","1405.0","C1405CNQ","campanas_verdes"
"-58.4464337273361","-34.617515395797","AVELLANEDA",1092,"MECÁNICA","Caballito","Comuna 6","1405.0","C1405CNX","campanas_verdes"
"-58.4878957902312","-34.6313276424982","AVELLANEDA",4324,"MECÁNICA","Velez Sarsfield","Comuna 10","1407.0","C1407EJX","campanas_verdes"
"-58.4494867479357","-34.6184471825971","AVELLANEDA AV.",1261,"MECÁNICA","Caballito","Comuna 6","1405.0","C1405CNM","campanas_verdes"
"-58.4529287940353","-34.6201444639971","AVELLANEDA AV.",1520,"MECÁNICA","Caballito","Comuna 6","1406.0","C1406FYN","campanas_verdes"
"-58.4548309065351","-34.6208500850972","AVELLANEDA AV.",1694,"MECÁNICA","Caballito","Comuna 6","1406.0","C1406FYO","campanas_verdes"
"-58.4585226804347","-34.6221631645973","AVELLANEDA AV.",1944,"MECÁNICA","Flores","Comuna 7","1406.0","C1406FYR","campanas_verdes"
"-58.4616106531343","-34.6232369686974","AVELLANEDA AV.",2146,"MECÁNICA","Flores","Comuna 7","1406.0","C1406FYT","campanas_verdes"
"-58.4638127297341","-34.6240067703974","AVELLANEDA AV.",2340,"MECÁNICA","Flores","Comuna 7","1406.0","C1406FYV","campanas_verdes"
"-58.4667643019337","-34.6249557531975","AVELLANEDA AV.",2552,"MECÁNICA","Flores","Comuna 7","1406.0","C1406FYX","campanas_verdes"
"-58.4695044443334","-34.6258121834976","AVELLANEDA AV.",2748,"MECÁNICA","Flores","Comuna 7","1406.0","C1406FYZ","campanas_verdes"
"-58.4858839892314","-34.6301296617982","AVELLANEDA AV.",4092,"MECÁNICA","Floresta","Comuna 10","1407.0","C1407EJU","campanas_verdes"
"-58.3713613972479","-34.6381330639901","AZARA",648,"MECÁNICA","Barracas","Comuna 4","1267.0","C1267ABN","campanas_verdes"
"-58.3704092250484","-34.6433968076895","AZARA",1225,"MECÁNICA","Barracas","Comuna 4","1269.0","C1269AAA","campanas_verdes"
"-58.4745592348333","-34.6345931624971","AZUL",208,"MECÁNICA","Floresta","Comuna 10","1407.0","C1407KHF","campanas_verdes"
"-58.4718182753341","-34.6409658477962","AZUL",838,"MECÁNICA","Parque Avellaneda","Comuna 9","1407.0","C1407KHR","campanas_verdes"
"-58.457267049735","-34.624234075397","BACACAY",1827,"MECÁNICA","Flores","Comuna 7","1406.0","C1406GDE","campanas_verdes"
"-58.4603789456346","-34.6253170528971","BACACAY",2145,"MECÁNICA","Flores","Comuna 7","1406.0","C1406GDK","campanas_verdes"
"-58.4625977549344","-34.6260744096972","BACACAY",2319,"MECÁNICA","Flores","Comuna 7","1406.0","C1406GDO","campanas_verdes"
"-58.465488285534","-34.6268804713973","BACACAY",2517,"MECÁNICA","Flores","Comuna 7","1406.0","C1406GDS","campanas_verdes"
"-58.4691505547336","-34.6279861623974","BACACAY",2787,"MECÁNICA","Flores","Comuna 7","1406.0","C1406GDW","campanas_verdes"
"-58.4833489742319","-34.6316755477979","BACACAY",3949,"MECÁNICA","Floresta","Comuna 10","1407.0","C1407EDM","campanas_verdes"
"-58.4918774988308","-34.6341466785982","BACACAY",4620,"MECÁNICA","Velez Sarsfield","Comuna 10","1407.0","C1407EEB","campanas_verdes"
"-58.4949146593304","-34.6345278773984","BACACAY",4858,"MECÁNICA","Velez Sarsfield","Comuna 10","1407.0","C1407EEF","campanas_verdes"
"-58.4972414323301","-34.6348276275985","BACACAY",5020,"MECÁNICA","Villa Luro","Comuna 10","1407.0","C1407EEJ","campanas_verdes"
"-58.5001503325297","-34.6352091296986","BACACAY",5210,"MECÁNICA","Villa Luro","Comuna 10","1407.0","C1407EEN","campanas_verdes"
"-58.5026706678294","-34.6355374139988","BACACAY",5410,"MECÁNICA","Villa Luro","Comuna 10","1407.0","C1407EER","campanas_verdes"
"-58.5054112208291","-34.6358249568989","BACACAY",5606,"MECÁNICA","Villa Luro","Comuna 10","1407.0","C1407EEV","campanas_verdes"
"-58.4797830518327","-34.6367212686972","BACLE, CESAR H.",3835,"MECÁNICA","Velez Sarsfield","Comuna 10",,,"campanas_verdes"
"-58.5159723737241","-34.5859384217047","BACON",5408,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419AQN","campanas_verdes"
"-58.4294437431354","-34.5730527309004","BAEZ",90,"MECÁNICA","Palermo","Comuna 14","1426.0","C1426BRB","campanas_verdes"
"-58.4329091413347","-34.5710735804008","BAEZ",476,"MECÁNICA","Palermo","Comuna 14","1426.0","C1426BRJ","campanas_verdes"
"-58.4896298906302","-34.6207163118994","BAHIA BLANCA",1425,"MECÁNICA","Floresta","Comuna 10","1407.0","C1407ACA","campanas_verdes"
"-58.5141652458251","-34.5957107581036","BAHIA BLANCA",4521,"MECÁNICA","Villa Devoto","Comuna 11","1419.0","C1419BBC","campanas_verdes"
"-58.4871825031292","-34.6014883522012","BAIGORRIA",2735,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417FRA","campanas_verdes"
"-58.4955514761284","-34.6063430165013","BAIGORRIA",3495,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417FRO","campanas_verdes"
"-58.4971005753283","-34.6072398809013","BAIGORRIA",3627,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417FRS","campanas_verdes"
"-58.499579966628","-34.6087151964013","BAIGORRIA",3845,"MECÁNICA","Villa Del Parque","Comuna 11","1417.0","C1417FRW","campanas_verdes"
"-58.5038261382276","-34.6112412996013","BAIGORRIA",4251,"MECÁNICA","Villa Devoto","Comuna 11","1417.0","C1417FSE","campanas_verdes"
"-58.5065842819273","-34.6128650970013","BAIGORRIA",4475,"MECÁNICA","Villa Devoto","Comuna 11","1417.0","C1417FSI","campanas_verdes"
"-58.509963824427","-34.6148408677014","BAIGORRIA",4731,"MECÁNICA","Villa Devoto","Comuna 11","1417.0","C1417FSO","campanas_verdes"
"-58.5132313041266","-34.6168412266013","BAIGORRIA",5009,"MECÁNICA","Villa Devoto","Comuna 11","1417.0","C1417FSU","campanas_verdes"
"-58.5151080326265","-34.6185160453013","BAIGORRIA",5155,"MECÁNICA","Villa Devoto","Comuna 11","1417.0","C1417FSW","campanas_verdes"
"-58.5193218171262","-34.6222839817012","BAIGORRIA",5543,"MECÁNICA","Villa Real","Comuna 10","1408.0","C1408IFE","campanas_verdes"
"-58.42695984074","-34.6361013902938","BALBASTRO",576,"MECÁNICA","Parque Chacabuco","Comuna 7","1424.0","C1424CVD","campanas_verdes"
"-58.4287316703398","-34.6364055202939","BALBASTRO",706,"MECÁNICA","Parque Chacabuco","Comuna 7","1424.0","C1424CVH","campanas_verdes"
"-58.4333928749392","-34.6371903412941","BALBASTRO",1108,"MECÁNICA","Parque Chacabuco","Comuna 7","1424.0","C1424CVP","campanas_verdes"
"-58.4367853871388","-34.6378637638943","BALBASTRO",1330,"MECÁNICA","Parque Chacabuco","Comuna 7","1424.0","C1424CVT","campanas_verdes"
"-58.4411828732382","-34.6390415624945","BALBASTRO",1627,"MECÁNICA","Parque Chacabuco","Comuna 7","1406.0","C1406ICE","campanas_verdes"
"-58.4437206522379","-34.6396657998946","BALBASTRO",1839,"MECÁNICA","Parque Chacabuco","Comuna 7","1406.0","C1406ICI","campanas_verdes"
"-58.4459128273377","-34.6409392432946","BALBASTRO",2065,"MECÁNICA","Parque Chacabuco","Comuna 7","1406.0","C1406ICM","campanas_verdes"
"-58.4475436145376","-34.6424221444945","BALBASTRO",2237,"MECÁNICA","Flores","Comuna 7","1406.0","C1406ICQ","campanas_verdes"
"-58.4487930012375","-34.6435118122945","BALBASTRO",2353,"MECÁNICA","Flores","Comuna 7","1406.0","C1406ICS","campanas_verdes"
"-58.4772363449352","-34.6672944141939","BALBASTRO",5150,"MECÁNICA","Villa Lugano","Comuna 8","1439.0","C1439ARD","campanas_verdes"
"-58.4797193730288","-34.5801319306029","BALLIVIAN",2595,"MECÁNICA","Parque Chas","Comuna 15","1431.0","C1431CUA","campanas_verdes"
"-58.4817090828286","-34.581289109203","BALLIVIAN",2795,"MECÁNICA","Parque Chas","Comuna 15","1431.0","C1431CUE","campanas_verdes"
"-58.4850278873283","-34.5836052663029","BALLIVIAN",3173,"MECÁNICA","Parque Chas","Comuna 15","1431.0","C1431CUM","campanas_verdes"
"-58.4866249722282","-34.5845997574029","BALLIVIAN",3309,"MECÁNICA","Parque Chas","Comuna 15","1431.0","C1431CUQ","campanas_verdes"
"-58.4170934503428","-34.6563079624912","BARCO CENTENERA DEL",3574,"MECÁNICA","Nueva Pompeya","Comuna 4","1437.0","C1437ACU","campanas_verdes"
"-58.5235823986263","-34.6325318623004","BARRAGAN",628,"MECÁNICA","Versalles","Comuna 10","1408.0","C1408BVN","campanas_verdes"
"-58.43218363554","-34.6469908322931","BARROS PAZOS, JOSE",1811,"MECÁNICA","Nueva Pompeya","Comuna 4","1437.0","C1437HDE","campanas_verdes"
"-58.445483202439","-34.6584746163928","BARROS PAZOS, JOSE",3096,"MECÁNICA","Villa Soldati","Comuna 8","1437.0","C1437HEH","campanas_verdes"
